destination,check_in,check_out,hotel_code,hotel_name,hotel_category,hotel_category_name,destination_code,destination_name,zone_code,zone_name,hotel_latitude,hotel_longitude,room_code,room_name,rate_key,rate_class,rate_type,price,allotment,payment_type,board_code,board_name,rooms,adults,children,offer_name,offer_amount,cancellation_amount,cancellation_from
Pune,2026-09-15,2026-09-16,409609,Star Residency,5EST,5 STARS,PNQ,Pune,1,Pune,18.530072,73.912073,SUI.BL,SUITES,20260915|20260916|W|270|409609|SUI.BL|BARNRF|RO||1~1~0||N@07~~21d38e~1635962165~N~~~NRF~~FE30458ADACE4A8178773951115905AAUK00130000000010249311,NRF,BOOKABLE,785.73,1,AT_WEB,RO,ROOM ONLY,1,1,0,,,785.73,2026-08-25T23:59:00+05:30
Pune,2026-09-15,2026-09-16,409609,Star Residency,5EST,5 STARS,PNQ,Pune,1,Pune,18.530072,73.912073,SUI.BL,SUITES,20260915|20260916|W|270|409609|SUI.BL|BAROPAQ|RO||1~1~0||N@07~~21d38e~1691794555~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK00130000000010249311,NOR,BOOKABLE,785.73,1,AT_WEB,RO,ROOM ONLY,1,1,0,,,392.87,2026-09-13T23:00:00+05:30
Pune,2026-09-15,2026-09-16,409609,Star Residency,5EST,5 STARS,PNQ,Pune,1,Pune,18.530072,73.912073,SUI.BL,SUITES,20260915|20260916|W|270|409609|SUI.BL|BAROPAQ|RO||1~1~0||N@07~~21d38e~1691794555~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK00130000000010249311,NOR,BOOKABLE,785.73,1,AT_WEB,RO,ROOM ONLY,1,1,0,,,392.87,2026-09-13T23:00:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,SGL.Z1,Single Room AC,20260915|20260916|W|270|753342|SGL.Z1|BAROPAQ|RO||1~1~0||P@07~~25115~415258942~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001025212,NOR,BOOKABLE,18.82,2,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-3.33,18.82,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,SGL.Z1,Single Room AC,20260915|20260916|W|270|753342|SGL.Z1|BAROPAQ|RO||1~1~0||N@07~~24219~666099839~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020f16,NOR,BOOKABLE,22.15,2,AT_WEB,RO,ROOM ONLY,1,1,0,,,22.15,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,SUI.Z1,Jr. Suite AC,20260915|20260916|W|270|753342|SUI.Z1|BAROPAQ|RO||1~1~0||P@07~~21517~1829692063~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020314,NOR,BOOKABLE,20.03,4,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-3.54,20.03,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,SUI.Z1,Jr. Suite AC,20260915|20260916|W|270|753342|SUI.Z1|BAROPAQ|RO||1~1~0||N@07~~21e1b~1227119902~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001023917,NOR,BOOKABLE,23.57,4,AT_WEB,RO,ROOM ONLY,1,1,0,,,23.57,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,DBT.DX-KG,Twin/Double Room AC,20260915|20260916|W|270|753342|DBT.DX-KG|BAROPAQ|RO||1~1~0||P@07~~24317~1023416285~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001022a14,NOR,BOOKABLE,20.42,4,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-3.61,20.42,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,DBT.DX-KG,Twin/Double Room AC,20260915|20260916|W|270|753342|DBT.DX-KG|BAROPAQ|RO||1~1~0||N@07~~2551b~951863551~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020318,NOR,BOOKABLE,24.03,4,AT_WEB,RO,ROOM ONLY,1,1,0,,,24.03,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,TPL.DX-KG,Triple Room AC,20260915|20260916|W|270|753342|TPL.DX-KG|BAROPAQ|RO||1~1~0||P@07~~23c18~632828973~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001021715,NOR,BOOKABLE,21.23,3,AT_WEB,RO,ROOM ONLY,1,1,0,Exclusive discount,-3.75,21.23,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,753342,Hotel Raviraj,3EST,3 STARS,PNQ,Pune,1,Pune,18.517925,73.8362602,TPL.DX-KG,Triple Room AC,20260915|20260916|W|270|753342|TPL.DX-KG|BAROPAQ|RO||1~1~0||N@07~~25e1c~-1108989393~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001026218,NOR,BOOKABLE,24.98,3,AT_WEB,RO,ROOM ONLY,1,1,0,,,24.98,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-3,Superior King Single Room,20260915|20260916|W|270|645502|SGL.ST-3|BAR-RO|RO||1~1~0||P@07~~23c29~121932698~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024e23,NOR,BOOKABLE,35.78,2,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-11.22,35.78,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-3,Superior King Single Room,20260915|20260916|W|270|645502|SGL.ST-3|BAR-BB|BB||1~1~0||P@07~~23d2b~377282646~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001023425,NOR,BOOKABLE,37.52,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-11.75,37.52,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-3,Superior King Single Room,20260915|20260916|W|270|645502|SGL.ST-3|BAR-RO|RO||1~1~0||N@07~~2162e~586290459~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024c27,NOR,BOOKABLE,39.76,2,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-11.22,39.76,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-3,Superior King Single Room,20260915|20260916|W|270|645502|SGL.ST-3|BAR-BB|BB||1~1~0||N@07~~22e30~691968583~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024529,NOR,BOOKABLE,41.69,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-11.75,41.69,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-6,Superior King Double Room,20260915|20260916|W|270|645502|DBL.ST-6|BAR-RO|RO||1~1~0||P@07~~25f2c~-1830547965~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024326,NOR,BOOKABLE,38.67,2,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-12.12,38.67,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-6,Superior King Double Room,20260915|20260916|W|270|645502|DBL.ST-6|BAR-BB|BB||1~1~0||P@07~~2612e~193943129~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001022928,NOR,BOOKABLE,40.41,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-12.67,40.41,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-6,Superior King Double Room,20260915|20260916|W|270|645502|DBL.ST-6|BAR-RO|RO||1~1~0||N@07~~25f31~1716695509~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102612a,NOR,BOOKABLE,42.97,2,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-12.12,42.97,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-6,Superior King Double Room,20260915|20260916|W|270|645502|DBL.ST-6|BAR-BB|BB||1~1~0||N@07~~21334~-702875724~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102592c,NOR,BOOKABLE,44.89,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-12.67,44.89,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-7,Deluxe Single Room,20260915|20260916|W|270|645502|SGL.ST-7|BAR-BB|BB||1~1~0||P@07~~23f2d~177663782~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001021827,NOR,BOOKABLE,39.24,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-12.3,39.24,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-7,Deluxe Single Room,20260915|20260916|W|270|645502|SGL.ST-7|BAR-BB|BB||1~1~0||N@07~~24632~1177356245~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001023d2b,NOR,BOOKABLE,43.61,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-12.3,43.61,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-9,Deluxe Double Room,20260915|20260916|W|270|645502|DBL.ST-9|BAR-BB|BB||1~1~0||P@07~~26230~-1313931426~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020e2a,NOR,BOOKABLE,42.14,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-13.2,42.14,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-9,Deluxe Double Room,20260915|20260916|W|270|645502|DBL.ST-9|BAR-BB|BB||1~1~0||N@07~~22a36~60737345~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102522e,NOR,BOOKABLE,46.82,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-13.2,46.82,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-1,Premier Single Room,20260915|20260916|W|270|645502|SGL.ST-1|BAR-BB|BB||1~1~0||P@07~~22132~943689616~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001021d2b,NOR,BOOKABLE,43.29,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-13.57,43.29,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,SGL.ST-1,Premier Single Room,20260915|20260916|W|270|645502|SGL.ST-1|BAR-BB|BB||1~1~0||N@07~~25c37~380908333~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020a30,NOR,BOOKABLE,48.1,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-13.57,48.1,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,TWN.ST-10,Deluxe Twin Room,20260915|20260916|W|270|645502|TWN.ST-10|BAR-BB|BB||1~1~0||P@07~~21f39~-1821330948~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001021f31,NOR,BOOKABLE,49.31,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-15.45,49.31,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,TWN.ST-10,Deluxe Twin Room,20260915|20260916|W|270|645502|TWN.ST-10|BAR-BB|BB||1~1~0||N@07~~2443f~-1069705357~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024e36,NOR,BOOKABLE,54.78,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-15.45,54.78,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-11,Premier Double Room,20260915|20260916|W|270|645502|DBL.ST-11|BAR-BB|BB||1~1~0||P@07~~2203c~1720301228~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001025a33,NOR,BOOKABLE,51.9,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-16.26,51.9,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,645502,Mastiff Hotel Chinchwad,3EST,3 STARS,PNQ,Pune,1,Pune,18.6569329,73.7990029,DBL.ST-11,Premier Double Room,20260915|20260916|W|270|645502|DBL.ST-11|BAR-BB|BB||1~1~0||N@07~~20243~1411138325~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024239,NOR,BOOKABLE,57.66,2,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-16.26,57.66,2026-09-12T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,SUI.ST-10,SUITE ROOM WITH BALCONY AT RESIDENCES SINGLE,20260915|20260916|W|270|691370|SUI.ST-10|BAR-BB|BB||1~1~0||P@07~~2224d~999894424~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024741,NOR,BOOKABLE,65.71,30,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-7.31,65.71,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,SUI.ST-10,SUITE ROOM WITH BALCONY AT RESIDENCES SINGLE,20260915|20260916|W|270|691370|SUI.ST-10|BAR-BB|BB||1~1~0||N@07~~25d55~-1185442660~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020249,NOR,BOOKABLE,73.02,30,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,73.02,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,SUI.ST-11,SUITE ROO WITH BALCONY AT RESIDENCES,20260915|20260916|W|270|691370|SUI.ST-11|BAR-BB|BB||1~1~0||P@07~~2224d~1675587033~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024741,NOR,BOOKABLE,65.71,30,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-7.31,65.71,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,SUI.ST-11,SUITE ROO WITH BALCONY AT RESIDENCES,20260915|20260916|W|270|691370|SUI.ST-11|BAR-BB|BB||1~1~0||N@07~~25d55~-509750051~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020249,NOR,BOOKABLE,73.02,30,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,73.02,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-13,HILLVIEW SUITE WITH BALCONY AT RESIDENCES,20260915|20260916|W|270|691370|DBL.ST-13|BAR-BB|BB||1~1~0||P@07~~21152~-1339319954~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001025345,NOR,BOOKABLE,69.83,21,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-7.76,69.83,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-13,HILLVIEW SUITE WITH BALCONY AT RESIDENCES,20260915|20260916|W|270|691370|DBL.ST-13|BAR-BB|BB||1~1~0||N@07~~21e5b~-2147307728~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001023b4d,NOR,BOOKABLE,77.59,21,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,77.59,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-19,GOLFVIEW SUITE WITH BALCONY AT RESIDENCES,20260915|20260916|W|270|691370|DBL.ST-19|BAR-BB|BB||1~1~0||P@07~~20057~-1369460018~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001025d49,NOR,BOOKABLE,73.93,16,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-8.22,73.93,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-19,GOLFVIEW SUITE WITH BALCONY AT RESIDENCES,20260915|20260916|W|270|691370|DBL.ST-19|BAR-BB|BB||1~1~0||N@07~~24360~-1779383326~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020f52,NOR,BOOKABLE,82.15,16,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,82.15,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.VG-1,STUDIO WITH GOLF VIEW 513 SQFT AT ICONIC,20260915|20260916|W|270|691370|DBL.VG-1|BAR-BB|BB||1~1~0||P@07~~2545b~1005660717~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102054e,NOR,BOOKABLE,78.05,35,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-8.67,78.05,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.VG-1,STUDIO WITH GOLF VIEW 513 SQFT AT ICONIC,20260915|20260916|W|270|691370|DBL.VG-1|BAR-BB|BB||1~1~0||N@07~~20466~-742937742~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001024856,NOR,BOOKABLE,86.72,35,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,86.72,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-15,"01 BEDROOM,LIVING ROOM  GOLF VIEW 713 SQ FEET 1 X ENSUITE AT ICONIC",20260915|20260916|W|270|691370|DBL.ST-15|BAR-BB|BB||1~1~0||P@07~~24460~938840160~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001020e52,NOR,BOOKABLE,82.14,8,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-9.13,82.14,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-15,"01 BEDROOM,LIVING ROOM  GOLF VIEW 713 SQ FEET 1 X ENSUITE AT ICONIC",20260915|20260916|W|270|691370|DBL.ST-15|BAR-BB|BB||1~1~0||N@07~~22a6b~1747311755~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001021b5b,NOR,BOOKABLE,91.27,8,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,91.27,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-17,"ONE BEDROOM ,LIVING ROOM WITH GOLF VIEW 913 SQ FEET 2X ENSUITE AT ICONIC",20260915|20260916|W|270|691370|DBL.ST-17|BAR-BB|BB||1~1~0||P@07~~20772~-1346416446~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001025e60,NOR,BOOKABLE,96.94,16,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-10.77,96.94,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,DBL.ST-17,"ONE BEDROOM ,LIVING ROOM WITH GOLF VIEW 913 SQ FEET 2X ENSUITE AT ICONIC",20260915|20260916|W|270|691370|DBL.ST-17|BAR-BB|BB||1~1~0||N@07~~24b7e~549354879~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102476b,NOR,BOOKABLE,107.71,16,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,107.71,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,SUI.6S,PRESIDENTIAL SUITE,20260915|20260916|W|270|691370|SUI.6S|BAR-BB|BB||1~1~0||P@07~~25822b~21545146~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102221d8,NOR,BOOKABLE,472.34,1,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Exclusive discount,-52.49,472.34,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,691370,Oxford Golf Resort,5EST,5 STARS,PNQ,Pune,1,Pune,18.542595,73.79331,SUI.6S,PRESIDENTIAL SUITE,20260915|20260916|W|270|691370|SUI.6S|BAR-BB|BB||1~1~0||N@07~~240269~-1445805664~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001025320c,NOR,BOOKABLE,524.83,1,AT_WEB,BB,BED AND BREAKFAST,1,1,0,,,524.83,2026-09-11T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,SGL.PI-1,STUDIO WITHOUT BALCONY SINGLE ROOM,20260915|20260916|W|270|987643|SGL.PI-1|BAR-ROSMDIS|RO||1~1~0||N@07~~24631~-120047901~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001023e2c,NOR,BOOKABLE,44.62,24,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-11.16,44.62,2026-09-13T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,SGL.PI-1,STUDIO WITHOUT BALCONY SINGLE ROOM,20260915|20260916|W|270|987643|SGL.PI-1|BAR-RO|RO||1~1~0||N@07~~24631~-1044240117~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001023e2c,NOR,BOOKABLE,44.62,24,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-11.16,44.62,2026-09-13T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,SGL.PI-1,STUDIO WITHOUT BALCONY SINGLE ROOM,20260915|20260916|W|270|987643|SGL.PI-1|BAR-BB|BB||1~1~0||N@07~~22634~837831844~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102032f,NOR,BOOKABLE,47.03,24,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-11.76,47.03,2026-09-13T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,SGL.PI-1,STUDIO WITHOUT BALCONY SINGLE ROOM,20260915|20260916|W|270|987643|SGL.PI-1|BAR-BBSMDIS|BB||1~1~0||N@07~~22634~1382803298~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102032f,NOR,BOOKABLE,47.03,24,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-11.76,47.03,2026-09-13T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,STU.ST-1,Studio without Balcony,20260915|20260916|W|270|987643|STU.ST-1|BAR-ROSMDIS|RO||1~1~0||N@07~~22634~-1111374960~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102032f,NOR,BOOKABLE,47.03,24,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-11.76,47.03,2026-09-13T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,STU.ST-1,Studio without Balcony,20260915|20260916|W|270|987643|STU.ST-1|BAR-RO|RO||1~1~0||N@07~~22634~-686475056~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK001300000000102032f,NOR,BOOKABLE,47.03,24,AT_WEB,RO,ROOM ONLY,1,1,0,Special discount,-11.76,47.03,2026-09-13T23:59:00+05:30
Pune,2026-09-15,2026-09-16,987643,AR Suites Jewels Royale - Koregaon Park NX,4EST,4 STARS,PNQ,Pune,1,Pune,18.5298,73.9132,STU.ST-1,Studio without Balcony,20260915|20260916|W|270|987643|STU.ST-1|BAR-BB|BB||1~1~0||N@07~~20637~1195838091~N~~~NOR~~FE30458ADACE4A8178773951115905AAUK0013000000001022a31,NOR,BOOKABLE,49.42,24,AT_WEB,BB,BED AND BREAKFAST,1,1,0,Special discount,-12.36,49.42,2026-09-13T23:59:00+05:30
